userid,nombre,email,passwd,genero,provincia,votos,rating
8977,Ismael Iñiguez Macías,ismael.iñiguez.macias@ejemplo.com,1234,M,Esmeraldas,9.0,4.222222222222222
43924,Manuel Reyes Iglesia,manuel.reyes.iglesia@ejemplo.com,1234,F,Orellana,9.0,3.8333333333333335
59447,Nélida Cecilia Tapia Piquer,nelida.cecilia.tapia.piquer@ejemplo.com,1234,F,Imbabura,9.0,3.7222222222222223
134773,Roberto Lastra Pastor,roberto.lastra.pastor@ejemplo.com,1234,F,Orellana,9.0,3.3333333333333335
92934,Paca Girona Pereira,paca.girona.pereira@ejemplo.com,1234,F,Napo,9.0,4.0
23061,Édgar Ferrán-Moraleda,edgar.ferran-moraleda@ejemplo.com,1234,F,Tungurahua,9.0,3.6666666666666665
61364,Juan Pablo Saavedra,juan.pablo.saavedra@ejemplo.com,1234,M,Pastaza,9.0,4.222222222222222
129605,Pascuala Jordana Estevez Castilla,pascuala.jordana.estevez.castilla@ejemplo.com,1234,M,Cañar,9.0,3.7777777777777777
1958,Román Gomez Rosselló,roman.gomez.rossello@ejemplo.com,1234,M,Los Ríos,9.0,4.055555555555555
98652,Patricia Mirta Salgado Hernando,patricia.mirta.salgado.hernando@ejemplo.com,1234,F,Carchi,9.0,3.7222222222222223
33803,Sabas Elorza Diaz,sabas.elorza.diaz@ejemplo.com,1234,M,Los Ríos,9.0,3.611111111111111
130739,Noelia Noriega,noelia.noriega@ejemplo.com,1234,F,Cañar,9.0,3.7222222222222223
76201,Eliseo Díez Trillo,eliseo.diez.trillo@ejemplo.com,1234,F,Esmeraldas,9.0,3.6666666666666665
65164,Aroa Villena-Soriano,aroa.villena-soriano@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,9.0,3.3333333333333335
116204,Juan Bautista de Pascual,juan.bautista.de.pascual@ejemplo.com,1234,M,Napo,9.0,4.166666666666667
39455,Eloísa Dueñas,eloisa.dueñas@ejemplo.com,1234,F,Cañar,9.0,2.9444444444444446
84962,Emigdio del Codina,emigdio.del.codina@ejemplo.com,1234,F,Cañar,9.0,4.611111111111111
84792,Eugenio Fausto Gelabert Tejero,eugenio.fausto.gelabert.tejero@ejemplo.com,1234,F,Bolívar,9.0,3.1666666666666665
23285,Benigna Mónica Casanova Juliá,benigna.monica.casanova.julia@ejemplo.com,1234,F,Azuay,9.0,3.5
44053,Lorenza Contreras Gallo,lorenza.contreras.gallo@ejemplo.com,1234,M,Bolívar,9.0,3.611111111111111
42570,Gregorio Simón Bilbao Sedano,gregorio.simon.bilbao.sedano@ejemplo.com,1234,M,Guayas,9.0,2.5555555555555554
88145,Clara del Huerta,clara.del.huerta@ejemplo.com,1234,M,Guayas,9.0,2.6666666666666665
58483,Lalo Ariza Alcolea,lalo.ariza.alcolea@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,9.0,3.2777777777777777
40189,Florencia Robles Noguera,florencia.robles.noguera@ejemplo.com,1234,F,El Oro,9.0,4.5
87918,Celia Gil Huerta,celia.gil.huerta@ejemplo.com,1234,M,Los Ríos,9.0,4.055555555555555
12419,Jordi Pedrosa Capdevila,jordi.pedrosa.capdevila@ejemplo.com,1234,F,Cañar,9.0,3.5
48582,Olalla Jurado Matas,olalla.jurado.matas@ejemplo.com,1234,F,Azuay,9.0,3.2222222222222223
56879,Francisco Jose Peiró Rey,francisco.jose.peiro.rey@ejemplo.com,1234,F,Esmeraldas,9.0,3.388888888888889
32785,Álvaro Haroldo Guijarro Amor,alvaro.haroldo.guijarro.amor@ejemplo.com,1234,F,Santa Elena,9.0,4.0
22294,Raimundo Alberola Guitart,raimundo.alberola.guitart@ejemplo.com,1234,M,Tungurahua,9.0,4.0
4793,Adora Dalmau Roselló,adora.dalmau.rosello@ejemplo.com,1234,F,Carchi,9.0,3.7222222222222223
72659,Julio César Suárez,julio.cesar.suarez@ejemplo.com,1234,M,Loja,9.0,4.5
133903,Tristán Alberdi-Montesinos,tristan.alberdi-montesinos@ejemplo.com,1234,M,Azuay,9.0,3.7222222222222223
62739,Toribio Esteban Gonzalo,toribio.esteban.gonzalo@ejemplo.com,1234,M,Loja,9.0,4.5
90918,Alberto Palacio Berenguer,alberto.palacio.berenguer@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,9.0,3.9444444444444446
90896,Inmaculada Mayoral Segovia,inmaculada.mayoral.segovia@ejemplo.com,1234,F,Guayas,9.0,4.111111111111111
62755,Nidia del Pozuelo,nidia.del.pozuelo@ejemplo.com,1234,M,Azuay,9.0,4.388888888888889
829,Víctor Cisneros Gonzalo,victor.cisneros.gonzalo@ejemplo.com,1234,F,Pichincha,9.0,3.9444444444444446
64843,Celestino Feijoo,celestino.feijoo@ejemplo.com,1234,M,Bolívar,8.0,4.0625
68035,Rogelio Gimeno-Aparicio,rogelio.gimeno-aparicio@ejemplo.com,1234,M,Azuay,8.0,4.625
61981,Josep Viña Pozo,josep.viña.pozo@ejemplo.com,1234,F,Carchi,8.0,3.9375
30214,Roxana Rodriguez,roxana.rodriguez@ejemplo.com,1234,M,Loja,8.0,3.4375
135891,Victoriano Octavio Olivera Ropero,victoriano.octavio.olivera.ropero@ejemplo.com,1234,M,Sucumbíos,8.0,4.3125
66092,María Luisa Camps Gelabert,maria.luisa.camps.gelabert@ejemplo.com,1234,M,Sucumbíos,8.0,3.625
135071,Gregorio Donaire Pomares,gregorio.donaire.pomares@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,8.0,3.5625
106426,Itziar Gaya Bayona,itziar.gaya.bayona@ejemplo.com,1234,F,Morona Santiago,8.0,3.6875
34739,Trinidad Benito Luís,trinidad.benito.luis@ejemplo.com,1234,F,Guayas,8.0,4.6875
1629,Margarita Luz Alcalde,margarita.luz.alcalde@ejemplo.com,1234,F,Sucumbíos,8.0,3.875
75094,Eulalia Aramburu Reyes,eulalia.aramburu.reyes@ejemplo.com,1234,F,Galápagos,8.0,4.25
75654,Bárbara Abascal Alegre,barbara.abascal.alegre@ejemplo.com,1234,M,Bolívar,8.0,3.625
74245,Angélica Arana,angelica.arana@ejemplo.com,1234,M,Los Ríos,8.0,3.75
8418,Roberto Díaz Cid,roberto.diaz.cid@ejemplo.com,1234,F,Zamora Chinchipe,8.0,3.375
14081,Edelmiro Coll-Arce,edelmiro.coll-arce@ejemplo.com,1234,F,Chimborazo,8.0,3.375
72281,María Del Carmen Nydia Rivas Ortega,maria.del.carmen.nydia.rivas.ortega@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,8.0,4.0625
8601,Olivia Escribano Camps,olivia.escribano.camps@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,8.0,3.125
126688,Luciano Cantero Tudela,luciano.cantero.tudela@ejemplo.com,1234,M,Chimborazo,8.0,3.0625
32984,Augusto Erasmo Vives Bosch,augusto.erasmo.vives.bosch@ejemplo.com,1234,F,Manabí,8.0,3.8125
128233,Ruperto Galiano Criado,ruperto.galiano.criado@ejemplo.com,1234,M,Pichincha,8.0,3.625
52004,Tamara Petrona Mena Badía,tamara.petrona.mena.badia@ejemplo.com,1234,M,Cotopaxi,8.0,3.875
80989,Seve Cáceres Valle,seve.caceres.valle@ejemplo.com,1234,M,Carchi,8.0,2.625
106290,Esperanza Sobrino Río,esperanza.sobrino.rio@ejemplo.com,1234,F,Galápagos,8.0,3.25
33104,Carmela Donaire Iborra,carmela.donaire.iborra@ejemplo.com,1234,M,Imbabura,8.0,3.9375
215,Ruperta Coca Prado,ruperta.coca.prado@ejemplo.com,1234,F,Sucumbíos,8.0,2.9375
116373,Florentino Abascal Mendizábal,florentino.abascal.mendizabal@ejemplo.com,1234,F,Tungurahua,8.0,4.1875
63618,Augusto Palacios,augusto.palacios@ejemplo.com,1234,F,Chimborazo,8.0,2.5625
136548,Albina Rincón Pombo,albina.rincon.pombo@ejemplo.com,1234,F,Santa Elena,8.0,4.25
138280,Melisa Melisa Valbuena Mora,melisa.melisa.valbuena.mora@ejemplo.com,1234,M,Carchi,8.0,4.25
62435,Josefa de Salas,josefa.de.salas@ejemplo.com,1234,M,Loja,8.0,3.6875
117561,Amado Fabricio Ramón Amor,amado.fabricio.ramon.amor@ejemplo.com,1234,M,Napo,8.0,3.5625
101703,Raquel Julián Anguita,raquel.julian.anguita@ejemplo.com,1234,F,El Oro,8.0,3.8125
122565,Petrona Solera Coronado,petrona.solera.coronado@ejemplo.com,1234,F,Cañar,8.0,3.75
101557,Román Novoa-Guitart,roman.novoa-guitart@ejemplo.com,1234,M,Tungurahua,8.0,3.9375
28142,Tamara Lupita Carreño Ramírez,tamara.lupita.carreño.ramirez@ejemplo.com,1234,M,Tungurahua,8.0,3.8125
103764,Camilo Robledo,camilo.robledo@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,8.0,3.5
86563,Teodoro Cózar Esteban,teodoro.cozar.esteban@ejemplo.com,1234,M,Esmeraldas,8.0,4.4375
21263,Estrella Mendizábal-Becerra,estrella.mendizabal-becerra@ejemplo.com,1234,M,Pastaza,8.0,4.5
21391,Mohamed Aguado,mohamed.aguado@ejemplo.com,1234,M,Sucumbíos,8.0,3.25
35613,Enrique Peral Anaya,enrique.peral.anaya@ejemplo.com,1234,F,Guayas,8.0,3.375
124905,Paca del Parejo,paca.del.parejo@ejemplo.com,1234,F,El Oro,8.0,3.375
84359,Eugenio Flor Vélez,eugenio.flor.velez@ejemplo.com,1234,F,Carchi,8.0,4.0
103268,Onofre Acosta Conde,onofre.acosta.conde@ejemplo.com,1234,M,El Oro,8.0,3.6875
83866,Ricarda Borrás Perelló,ricarda.borras.perello@ejemplo.com,1234,M,Esmeraldas,8.0,3.75
21163,Julio Cerdá Nebot,julio.cerda.nebot@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,8.0,3.125
83594,Vanesa Cañas Pavón,vanesa.cañas.pavon@ejemplo.com,1234,M,Cotopaxi,8.0,3.25
84476,Aurelia Jimenez Casanovas,aurelia.jimenez.casanovas@ejemplo.com,1234,M,Tungurahua,8.0,4.25
96224,Juan Carlos Granados-Corbacho,juan.carlos.granados-corbacho@ejemplo.com,1234,F,Chimborazo,8.0,3.25
25019,Nazaret Morata Manrique,nazaret.morata.manrique@ejemplo.com,1234,M,Los Ríos,8.0,2.625
88875,Eufemia Aguilera Carranza,eufemia.aguilera.carranza@ejemplo.com,1234,F,Azuay,8.0,3.6875
88836,Lucila Guardia,lucila.guardia@ejemplo.com,1234,M,Pastaza,8.0,3.5
36308,Marisol Dávila-Bernal,marisol.davila-bernal@ejemplo.com,1234,F,Cañar,8.0,3.6875
36505,Eulalia Pagès Pedrosa,eulalia.pagès.pedrosa@ejemplo.com,1234,F,Bolívar,8.0,3.9375
121918,Estela Méndez Huerta,estela.mendez.huerta@ejemplo.com,1234,F,Sucumbíos,8.0,3.875
45015,Calista Parejo Ortiz,calista.parejo.ortiz@ejemplo.com,1234,M,Sucumbíos,8.0,3.25
44234,Anabel del Saavedra,anabel.del.saavedra@ejemplo.com,1234,F,Esmeraldas,8.0,4.625
35475,Encarna del Checa,encarna.del.checa@ejemplo.com,1234,M,Guayas,8.0,4.125
125978,Óscar Casas-Corral,oscar.casas-corral@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,8.0,4.4375
11085,Vidal Escolano Navarro,vidal.escolano.navarro@ejemplo.com,1234,M,Pichincha,7.0,3.7142857142857144
30250,Sebastián Martín Chaves,sebastian.martin.chaves@ejemplo.com,1234,F,Galápagos,7.0,3.5714285714285716
77106,Amílcar Ripoll Cabo,amilcar.ripoll.cabo@ejemplo.com,1234,M,Cotopaxi,7.0,3.5714285714285716
55765,Mariana Fajardo Rivero,mariana.fajardo.rivero@ejemplo.com,1234,M,Los Ríos,7.0,4.214285714285714
81376,Guillermo Villegas Gimenez,guillermo.villegas.gimenez@ejemplo.com,1234,F,Morona Santiago,7.0,3.642857142857143
53694,Julie Naranjo Madrigal,julie.naranjo.madrigal@ejemplo.com,1234,M,Pichincha,7.0,2.857142857142857
53848,Pío Maximiliano Parra Mata,pio.maximiliano.parra.mata@ejemplo.com,1234,F,Manabí,7.0,3.2857142857142856
17522,Tecla Montenegro,tecla.montenegro@ejemplo.com,1234,F,Tungurahua,7.0,3.4285714285714284
130796,Martirio Chaparro Verdejo,martirio.chaparro.verdejo@ejemplo.com,1234,M,Morona Santiago,7.0,3.0714285714285716
16057,Lupe Prado Mateo,lupe.prado.mateo@ejemplo.com,1234,M,Santa Elena,7.0,5.0
73028,Cebrián Gabaldón Tejedor,cebrian.gabaldon.tejedor@ejemplo.com,1234,M,El Oro,7.0,3.7142857142857144
58184,Sonia Vallejo Valcárcel,sonia.vallejo.valcarcel@ejemplo.com,1234,M,Bolívar,7.0,3.5714285714285716
108856,Albert Marco-Porras,albert.marco-porras@ejemplo.com,1234,M,Guayas,7.0,3.4285714285714284
80949,Jose Miguel Ramón Batalla,jose.miguel.ramon.batalla@ejemplo.com,1234,M,Azuay,7.0,3.9285714285714284
75121,Ale Ojeda,ale.ojeda@ejemplo.com,1234,M,El Oro,7.0,3.5
70641,Julia de Sanmartín,julia.de.sanmartin@ejemplo.com,1234,M,El Oro,7.0,3.5
14729,Noelia Pallarès Arce,noelia.pallarès.arce@ejemplo.com,1234,M,Cañar,7.0,3.642857142857143
71680,Celia del Cobos,celia.del.cobos@ejemplo.com,1234,F,Chimborazo,7.0,3.4285714285714284
133246,Leonel Guardiola Camacho,leonel.guardiola.camacho@ejemplo.com,1234,F,Manabí,7.0,2.5714285714285716
70040,Anabel Revilla Salas,anabel.revilla.salas@ejemplo.com,1234,M,Guayas,7.0,3.9285714285714284
59629,Melchor Benito Cañas,melchor.benito.cañas@ejemplo.com,1234,M,Napo,7.0,4.5
110128,Angelita Alba,angelita.alba@ejemplo.com,1234,F,Cañar,7.0,3.857142857142857
12100,Fabiola Marqués,fabiola.marques@ejemplo.com,1234,M,Sucumbíos,7.0,3.7857142857142856
710,Ainoa Valls Martín,ainoa.valls.martin@ejemplo.com,1234,M,Tungurahua,7.0,4.285714285714286
63551,Hermenegildo Echevarría Baena,hermenegildo.echevarria.baena@ejemplo.com,1234,M,Imbabura,7.0,3.5714285714285716
342,Isidora Alberto Ayala,isidora.alberto.ayala@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,7.0,4.5
97435,Pío de Verdú,pio.de.verdu@ejemplo.com,1234,M,Pastaza,7.0,4.0
117259,Gastón Moya Barberá,gaston.moya.barbera@ejemplo.com,1234,M,Morona Santiago,7.0,3.7142857142857144
38798,Ulises Amorós Alarcón,ulises.amoros.alarcon@ejemplo.com,1234,F,Zamora Chinchipe,7.0,4.428571428571429
42245,Ámbar Aller,ambar.aller@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,7.0,3.5
23149,Lorena Balaguer Esteban,lorena.balaguer.esteban@ejemplo.com,1234,F,Bolívar,7.0,3.357142857142857
121497,Fulgencio Poncio Macias Manrique,fulgencio.poncio.macias.manrique@ejemplo.com,1234,F,Napo,7.0,4.214285714285714
45120,Francisco Jose Hermenegildo Sanz Rodrigo,francisco.jose.hermenegildo.sanz.rodrigo@ejemplo.com,1234,M,Napo,7.0,3.5714285714285716
24578,Pepita Adela Moll Luna,pepita.adela.moll.luna@ejemplo.com,1234,F,El Oro,7.0,3.2142857142857144
44429,Sosimo Pons-Roca,sosimo.pons-roca@ejemplo.com,1234,F,Imbabura,7.0,4.285714285714286
99706,Chita Samper Roda,chita.samper.roda@ejemplo.com,1234,M,Tungurahua,7.0,3.642857142857143
90781,Nicolasa Jerez Folch,nicolasa.jerez.folch@ejemplo.com,1234,F,Chimborazo,7.0,3.4285714285714284
120691,Camilo de Lozano,camilo.de.lozano@ejemplo.com,1234,F,Galápagos,7.0,3.642857142857143
27399,Almudena Flores Gil,almudena.flores.gil@ejemplo.com,1234,F,Manabí,7.0,3.2142857142857144
23613,Jovita Montaña Mariscal,jovita.montaña.mariscal@ejemplo.com,1234,M,Bolívar,7.0,3.2857142857142856
43527,Maximiano Rozas Bautista,maximiano.rozas.bautista@ejemplo.com,1234,F,Los Ríos,7.0,4.357142857142857
95987,Rosalva Florinda Moll Sanjuan,rosalva.florinda.moll.sanjuan@ejemplo.com,1234,M,Imbabura,7.0,3.357142857142857
95728,Gabriela Fuentes-Castrillo,gabriela.fuentes-castrillo@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,7.0,3.142857142857143
24143,Fidel Batlle Elías,fidel.batlle.elias@ejemplo.com,1234,F,Santa Elena,7.0,4.142857142857143
117278,Benjamín Albino Arana Galan,benjamin.albino.arana.galan@ejemplo.com,1234,F,Loja,7.0,3.642857142857143
117289,Jerónimo Cal Torrijos,jeronimo.cal.torrijos@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,7.0,3.0714285714285716
113988,Rosendo Polo-Clavero,rosendo.polo-clavero@ejemplo.com,1234,M,Pichincha,7.0,3.7857142857142856
84752,Victor Sevillano-Terrón,victor.sevillano-terron@ejemplo.com,1234,M,Cañar,7.0,2.9285714285714284
28070,Pascual Almansa Romero,pascual.almansa.romero@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,7.0,2.4285714285714284
50566,Nacio Soto Catalá,nacio.soto.catala@ejemplo.com,1234,M,Pichincha,7.0,3.9285714285714284
20246,Adora Castejón Calzada,adora.castejon.calzada@ejemplo.com,1234,M,Azuay,7.0,3.7142857142857144
3289,Manu Haro Almansa,manu.haro.almansa@ejemplo.com,1234,M,Imbabura,7.0,3.9285714285714284
50721,Chuy Bello Arteaga,chuy.bello.arteaga@ejemplo.com,1234,M,Santa Elena,7.0,3.642857142857143
18624,Ainoa Almazán Jódar,ainoa.almazan.jodar@ejemplo.com,1234,F,Cañar,7.0,4.214285714285714
2813,María Teresa Lorena Río Pombo,maria.teresa.lorena.rio.pombo@ejemplo.com,1234,F,Napo,7.0,4.714285714285714
122811,Timoteo Aranda Benavent,timoteo.aranda.benavent@ejemplo.com,1234,F,Galápagos,7.0,3.7142857142857144
122301,Gabriel Plana,gabriel.plana@ejemplo.com,1234,F,Zamora Chinchipe,7.0,2.857142857142857
46139,Lupe Vendrell-Linares,lupe.vendrell-linares@ejemplo.com,1234,M,Carchi,7.0,4.428571428571429
88821,Anastasio Báez Tormo,anastasio.baez.tormo@ejemplo.com,1234,F,El Oro,7.0,2.9285714285714284
35758,Gabriel Rivas Tejera,gabriel.rivas.tejera@ejemplo.com,1234,F,Carchi,7.0,4.0
88739,José Manuel Chaparro Valera,jose.manuel.chaparro.valera@ejemplo.com,1234,F,Santa Elena,7.0,3.9285714285714284
88818,Zaira de Santamaria,zaira.de.santamaria@ejemplo.com,1234,M,Bolívar,7.0,3.5714285714285716
103016,Amando Felix Pujol Granados,amando.felix.pujol.granados@ejemplo.com,1234,M,Guayas,7.0,3.857142857142857
22600,Roxana Chamorro Torrecilla,roxana.chamorro.torrecilla@ejemplo.com,1234,F,Los Ríos,7.0,3.9285714285714284
123641,Guiomar Sanz,guiomar.sanz@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,7.0,3.4285714285714284
22693,Antonio Perez,antonio.perez@ejemplo.com,1234,M,Chimborazo,7.0,3.4285714285714284
48033,Purificación de Jiménez,purificacion.de.jimenez@ejemplo.com,1234,F,Orellana,7.0,3.9285714285714284
46577,Wilfredo Pina Lucena,wilfredo.pina.lucena@ejemplo.com,1234,M,Esmeraldas,7.0,4.0
46575,Aureliano Alsina Carrión,aureliano.alsina.carrion@ejemplo.com,1234,M,Esmeraldas,7.0,3.5714285714285716
102820,Perlita Custodia Tejero Borrás,perlita.custodia.tejero.borras@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,7.0,3.7857142857142856
123910,Fabiana Matas Goñi,fabiana.matas.goñi@ejemplo.com,1234,M,Guayas,7.0,4.071428571428571
126423,Abel Sanchez-Palomino,abel.sanchez-palomino@ejemplo.com,1234,M,El Oro,7.0,3.5714285714285716
82417,Blas Abad Manzano,blas.abad.manzano@ejemplo.com,1234,M,Sucumbíos,7.0,3.9285714285714284
21398,Eloísa Lorenzo,eloisa.lorenzo@ejemplo.com,1234,F,Bolívar,7.0,3.2142857142857144
85107,Lorenza Viana Lucas,lorenza.viana.lucas@ejemplo.com,1234,M,Chimborazo,7.0,3.5714285714285716
1741,Amarilis Alvarez Mariño,amarilis.alvarez.mariño@ejemplo.com,1234,M,Pichincha,7.0,3.2857142857142856
60140,Griselda Seguí Roma,griselda.segui.roma@ejemplo.com,1234,F,Galápagos,6.0,3.3333333333333335
61563,Hortensia Diana Bosch Querol,hortensia.diana.bosch.querol@ejemplo.com,1234,F,Orellana,6.0,3.5833333333333335
134593,Brígida Pineda Prats,brigida.pineda.prats@ejemplo.com,1234,M,Manabí,6.0,4.083333333333333
132386,Casandra Joaquina Rodríguez Acosta,casandra.joaquina.rodriguez.acosta@ejemplo.com,1234,F,Sucumbíos,6.0,3.4166666666666665
1277,Alonso del Hoz,alonso.del.hoz@ejemplo.com,1234,F,Tungurahua,6.0,4.833333333333333
56978,Aureliano Acero Anglada,aureliano.acero.anglada@ejemplo.com,1234,M,Los Ríos,6.0,3.8333333333333335
16092,David Sánchez,david.sanchez@ejemplo.com,1234,M,Guayas,6.0,4.666666666666667
109258,Vicenta Baquero Cabrera,vicenta.baquero.cabrera@ejemplo.com,1234,F,Napo,6.0,3.5
30204,Jose Carlos Gabriel Mercader Bernad,jose.carlos.gabriel.mercader.bernad@ejemplo.com,1234,F,Pichincha,6.0,3.1666666666666665
109915,Selena Llabrés-Maldonado,selena.llabres-maldonado@ejemplo.com,1234,F,Loja,6.0,3.1666666666666665
66482,Íngrid Roura Armengol,ingrid.roura.armengol@ejemplo.com,1234,F,Chimborazo,6.0,3.8333333333333335
127689,Marina Lillo Céspedes,marina.lillo.cespedes@ejemplo.com,1234,F,Chimborazo,6.0,3.8333333333333335
81114,Octavia Barrera Vigil,octavia.barrera.vigil@ejemplo.com,1234,M,Orellana,6.0,2.5
17888,Amaya Roura Morata,amaya.roura.morata@ejemplo.com,1234,M,Napo,6.0,3.75
79168,María Del Carmen Novoa Arroyo,maria.del.carmen.novoa.arroyo@ejemplo.com,1234,M,Pichincha,6.0,4.25
112363,Joan Villaverde Abril,joan.villaverde.abril@ejemplo.com,1234,F,Orellana,6.0,3.6666666666666665
113145,Anastasio Rojas,anastasio.rojas@ejemplo.com,1234,M,El Oro,6.0,3.8333333333333335
106444,Cecilio del Ariza,cecilio.del.ariza@ejemplo.com,1234,M,Los Ríos,6.0,3.9166666666666665
34051,Olalla de Morán,olalla.de.moran@ejemplo.com,1234,M,Tungurahua,6.0,3.4166666666666665
76706,Isabela Novoa-Esteban,isabela.novoa-esteban@ejemplo.com,1234,F,Guayas,6.0,4.333333333333333
107964,Primitiva Giralt Perales,primitiva.giralt.perales@ejemplo.com,1234,M,Napo,6.0,3.4166666666666665
106887,Tecla Lasa Valle,tecla.lasa.valle@ejemplo.com,1234,M,Carchi,6.0,4.0
53652,Lupe Rodríguez Silva,lupe.rodriguez.silva@ejemplo.com,1234,F,Zamora Chinchipe,6.0,3.1666666666666665
78411,Jesusa Berrocal-Blazquez,jesusa.berrocal-blazquez@ejemplo.com,1234,F,Manabí,6.0,3.3333333333333335
77463,Candela Tamarit Villalobos,candela.tamarit.villalobos@ejemplo.com,1234,M,Manabí,6.0,3.5
77657,Che Roda Herrera,che.roda.herrera@ejemplo.com,1234,M,Tungurahua,6.0,4.25
53873,Godofredo Luna,godofredo.luna@ejemplo.com,1234,M,Bolívar,6.0,2.9166666666666665
33032,Diego Portero Hurtado,diego.portero.hurtado@ejemplo.com,1234,F,Manabí,6.0,4.0
15175,Celso Velázquez-Toro,celso.velazquez-toro@ejemplo.com,1234,F,Azuay,6.0,4.75
131577,Rosaura Salmerón,rosaura.salmeron@ejemplo.com,1234,F,Cañar,6.0,3.4166666666666665
57199,Roberto Escolano Arenas,roberto.escolano.arenas@ejemplo.com,1234,F,Galápagos,6.0,3.8333333333333335
1588,Catalina Cabeza Salamanca,catalina.cabeza.salamanca@ejemplo.com,1234,F,Chimborazo,6.0,2.75
31386,Seve Egea Rubio,seve.egea.rubio@ejemplo.com,1234,F,Azuay,6.0,2.8333333333333335
59245,María Jesús Ramirez Rueda,maria.jesus.ramirez.rueda@ejemplo.com,1234,F,Sucumbíos,6.0,3.5
86525,Lucho Gargallo Caparrós,lucho.gargallo.caparros@ejemplo.com,1234,F,Orellana,6.0,3.1666666666666665
103696,Julio Serra Casal,julio.serra.casal@ejemplo.com,1234,M,Galápagos,6.0,3.9166666666666665
125659,Miguela Azahar Huerta Quesada,miguela.azahar.huerta.quesada@ejemplo.com,1234,M,Cotopaxi,6.0,3.8333333333333335
82927,Ciro Teobaldo Blazquez Frías,ciro.teobaldo.blazquez.frias@ejemplo.com,1234,F,Sucumbíos,6.0,3.75
35664,Rebeca Izaguirre Piñeiro,rebeca.izaguirre.piñeiro@ejemplo.com,1234,M,Esmeraldas,6.0,4.0
84165,Dan Chamorro Caro,dan.chamorro.caro@ejemplo.com,1234,F,Galápagos,6.0,4.166666666666667
9797,Viviana Herranz,viviana.herranz@ejemplo.com,1234,M,Loja,6.0,4.333333333333333
124963,Jessica Ferrera Angulo,jessica.ferrera.angulo@ejemplo.com,1234,F,Tungurahua,6.0,2.5833333333333335
49243,Adelaida Ani Pujol Bas,adelaida.ani.pujol.bas@ejemplo.com,1234,F,Chimborazo,6.0,3.5
102349,Primitiva Collado Rivera,primitiva.collado.rivera@ejemplo.com,1234,F,Morona Santiago,6.0,3.1666666666666665
101171,Fátima Méndez,fatima.mendez@ejemplo.com,1234,F,Los Ríos,6.0,3.8333333333333335
88288,Evangelina Sans Gual,evangelina.sans.gual@ejemplo.com,1234,F,Pastaza,6.0,3.75
27981,Edmundo Fuster Escudero,edmundo.fuster.escudero@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,6.0,3.25
88266,Manu Castilla,manu.castilla@ejemplo.com,1234,F,Guayas,6.0,3.4166666666666665
22025,Gerónimo Jacinto Gutierrez Gallego,geronimo.jacinto.gutierrez.gallego@ejemplo.com,1234,M,Bolívar,6.0,3.0
86592,Perlita Nieto Aguilar,perlita.nieto.aguilar@ejemplo.com,1234,F,Sucumbíos,6.0,3.1666666666666665
99648,Pilar Cervantes Gordillo,pilar.cervantes.gordillo@ejemplo.com,1234,M,Santa Elena,6.0,4.25
90085,Bernardo de Escribano,bernardo.de.escribano@ejemplo.com,1234,M,Manabí,6.0,3.5
90145,Angelino Jáuregui Varela,angelino.jauregui.varela@ejemplo.com,1234,M,Pastaza,6.0,4.583333333333333
4563,Aitor Expósito Quero,aitor.exposito.quero@ejemplo.com,1234,M,Azuay,6.0,3.8333333333333335
44855,Micaela de Jódar,micaela.de.jodar@ejemplo.com,1234,F,Zamora Chinchipe,6.0,2.8333333333333335
45125,Flavio Uriarte,flavio.uriarte@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,6.0,3.75
121415,Armando del Tenorio,armando.del.tenorio@ejemplo.com,1234,M,Manabí,6.0,4.5
90938,Abilio Poza Puerta,abilio.poza.puerta@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,6.0,4.75
91484,Encarnación Arnaiz Carballo,encarnacion.arnaiz.carballo@ejemplo.com,1234,M,Cañar,6.0,3.4166666666666665
5800,Azahara Luna Alfonso,azahara.luna.alfonso@ejemplo.com,1234,F,Pichincha,6.0,2.3333333333333335
43209,Daniel Álvarez Galán,daniel.alvarez.galan@ejemplo.com,1234,M,Pastaza,6.0,4.25
119501,Bernabé Vallejo,bernabe.vallejo@ejemplo.com,1234,F,El Oro,6.0,2.8333333333333335
43516,Ligia Fuente Álamo,ligia.fuente.alamo@ejemplo.com,1234,F,Carchi,6.0,3.75
